date,year,month,day,plant,parameter,stat,value
2025-04-01,2025,4,1,E.L. Smith,Turbidity (NTU),Avg,8.0
2025-04-01,2025,4,1,E.L. Smith,Turbidity (NTU),Max,7.9
2025-04-01,2025,4,1,E.L. Smith,Turbidity (NTU),Min,6.4
2025-04-01,2025,4,1,E.L. Smith,pH,Avg,15.0
2025-04-01,2025,4,1,E.L. Smith,pH,Max,13.3
2025-04-01,2025,4,1,E.L. Smith,pH,Min,8.0
2025-04-01,2025,4,1,Rosedale,Colour (TCU),Avg,8.1
2025-04-01,2025,4,1,Rosedale,Colour (TCU),Min,17.2
2025-04-01,2025,4,1,Rosedale,Turbidity (NTU),Avg,7.9
2025-04-01,2025,4,1,Rosedale,Turbidity (NTU),Max,7.5
2025-04-01,2025,4,1,Rosedale,Turbidity (NTU),Min,9.7
2025-04-01,2025,4,1,Rosedale,pH,Avg,14.3
2025-04-01,2025,4,1,Rosedale,pH,Min,8.0
2025-04-02,2025,4,2,E.L. Smith,Colour (TCU),Min,12.4
2025-04-02,2025,4,2,E.L. Smith,Turbidity (NTU),Avg,8.0
2025-04-02,2025,4,2,E.L. Smith,Turbidity (NTU),Max,7.9
2025-04-02,2025,4,2,E.L. Smith,Turbidity (NTU),Min,6.2
2025-04-02,2025,4,2,E.L. Smith,pH,Avg,13.9
2025-04-02,2025,4,2,E.L. Smith,pH,Max,11.5
2025-04-02,2025,4,2,E.L. Smith,pH,Min,8.0
2025-04-02,2025,4,2,Rosedale,Colour (TCU),Avg,9.0
2025-04-02,2025,4,2,Rosedale,Colour (TCU),Max,
2025-04-02,2025,4,2,Rosedale,Colour (TCU),Min,14.7
2025-04-02,2025,4,2,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-02,2025,4,2,Rosedale,Turbidity (NTU),Max,7.0
2025-04-02,2025,4,2,Rosedale,Turbidity (NTU),Min,9.7
2025-04-02,2025,4,2,Rosedale,pH,Avg,12.3
2025-04-03,2025,4,3,E.L. Smith,Colour (TCU),Min,10.1
2025-04-03,2025,4,3,E.L. Smith,Turbidity (NTU),Avg,8.0
2025-04-03,2025,4,3,E.L. Smith,Turbidity (NTU),Max,7.9
2025-04-03,2025,4,3,E.L. Smith,Turbidity (NTU),Min,6.4
2025-04-03,2025,4,3,E.L. Smith,pH,Avg,11.5
2025-04-03,2025,4,3,E.L. Smith,pH,Max,8.7
2025-04-03,2025,4,3,E.L. Smith,pH,Min,8.0
2025-04-03,2025,4,3,Rosedale,Colour (TCU),Avg,9.0
2025-04-03,2025,4,3,Rosedale,Colour (TCU),Max,
2025-04-03,2025,4,3,Rosedale,Colour (TCU),Min,13.3
2025-04-03,2025,4,3,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-03,2025,4,3,Rosedale,Turbidity (NTU),Max,6.5
2025-04-03,2025,4,3,Rosedale,Turbidity (NTU),Min,9.4
2025-04-03,2025,4,3,Rosedale,pH,Avg,10.4
2025-04-04,2025,4,4,E.L. Smith,Colour (TCU),Min,7.6
2025-04-04,2025,4,4,E.L. Smith,Turbidity (NTU),Avg,8.0
2025-04-04,2025,4,4,E.L. Smith,Turbidity (NTU),Max,7.9
2025-04-04,2025,4,4,E.L. Smith,Turbidity (NTU),Min,5.4
2025-04-04,2025,4,4,E.L. Smith,pH,Avg,8.7
2025-04-04,2025,4,4,E.L. Smith,pH,Max,7.2
2025-04-04,2025,4,4,E.L. Smith,pH,Min,8.0
2025-04-04,2025,4,4,Rosedale,Colour (TCU),Avg,6.4
2025-04-04,2025,4,4,Rosedale,Colour (TCU),Min,10.4
2025-04-04,2025,4,4,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-04,2025,4,4,Rosedale,Turbidity (NTU),Max,7.4
2025-04-04,2025,4,4,Rosedale,Turbidity (NTU),Min,9.4
2025-04-04,2025,4,4,Rosedale,pH,Avg,8.7
2025-04-04,2025,4,4,Rosedale,pH,Max,8.0
2025-04-04,2025,4,4,Rosedale,pH,Min,8.1
2025-04-05,2025,4,5,E.L. Smith,Colour (TCU),Min,6.5
2025-04-05,2025,4,5,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-05,2025,4,5,E.L. Smith,Turbidity (NTU),Max,8.0
2025-04-05,2025,4,5,E.L. Smith,Turbidity (NTU),Min,9.7
2025-04-05,2025,4,5,E.L. Smith,pH,Avg,7.2
2025-04-05,2025,4,5,E.L. Smith,pH,Max,5.6
2025-04-05,2025,4,5,E.L. Smith,pH,Min,8.0
2025-04-05,2025,4,5,Rosedale,Colour (TCU),Avg,12.0
2025-04-05,2025,4,5,Rosedale,Colour (TCU),Max,
2025-04-05,2025,4,5,Rosedale,Colour (TCU),Min,8.7
2025-04-05,2025,4,5,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-05,2025,4,5,Rosedale,Turbidity (NTU),Max,8.9
2025-04-05,2025,4,5,Rosedale,Turbidity (NTU),Min,15.0
2025-04-05,2025,4,5,Rosedale,pH,Avg,6.7
2025-04-06,2025,4,6,E.L. Smith,Colour (TCU),Min,6.3
2025-04-06,2025,4,6,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-06,2025,4,6,E.L. Smith,Turbidity (NTU),Max,8.0
2025-04-06,2025,4,6,E.L. Smith,Turbidity (NTU),Min,9.7
2025-04-06,2025,4,6,E.L. Smith,pH,Max,5.6
2025-04-06,2025,4,6,E.L. Smith,pH,Min,8.0
2025-04-06,2025,4,6,Rosedale,Colour (TCU),Avg,12.0
2025-04-06,2025,4,6,Rosedale,Colour (TCU),Max,
2025-04-06,2025,4,6,Rosedale,Colour (TCU),Min,9.6
2025-04-06,2025,4,6,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-06,2025,4,6,Rosedale,Turbidity (NTU),Max,14.0
2025-04-06,2025,4,6,Rosedale,Turbidity (NTU),Min,18.0
2025-04-06,2025,4,6,Rosedale,pH,Avg,6.0
2025-04-07,2025,4,7,E.L. Smith,Colour (TCU),Min,11.0
2025-04-07,2025,4,7,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-07,2025,4,7,E.L. Smith,Turbidity (NTU),Max,8.0
2025-04-07,2025,4,7,E.L. Smith,Turbidity (NTU),Min,18.0
2025-04-07,2025,4,7,E.L. Smith,pH,Avg,15.0
2025-04-07,2025,4,7,E.L. Smith,pH,Max,8.1
2025-04-07,2025,4,7,E.L. Smith,pH,Min,8.0
2025-04-07,2025,4,7,Rosedale,Colour (TCU),Avg,30.0
2025-04-07,2025,4,7,Rosedale,Colour (TCU),Min,13.5
2025-04-07,2025,4,7,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-07,2025,4,7,Rosedale,Turbidity (NTU),Max,18.0
2025-04-07,2025,4,7,Rosedale,Turbidity (NTU),Min,29.0
2025-04-07,2025,4,7,Rosedale,pH,Avg,6.2
2025-04-08,2025,4,8,E.L. Smith,Colour (TCU),Min,18.7
2025-04-08,2025,4,8,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-08,2025,4,8,E.L. Smith,Turbidity (NTU),Max,8.0
2025-04-08,2025,4,8,E.L. Smith,Turbidity (NTU),Min,45.0
2025-04-08,2025,4,8,E.L. Smith,pH,Avg,26.1
2025-04-08,2025,4,8,E.L. Smith,pH,Max,15.0
2025-04-08,2025,4,8,E.L. Smith,pH,Min,8.0
2025-04-08,2025,4,8,Rosedale,Colour (TCU),Avg,55.0
2025-04-08,2025,4,8,Rosedale,Colour (TCU),Max,
2025-04-08,2025,4,8,Rosedale,Colour (TCU),Min,21.3
2025-04-08,2025,4,8,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-08,2025,4,8,Rosedale,Turbidity (NTU),Max,39.0
2025-04-08,2025,4,8,Rosedale,Turbidity (NTU),Min,60.0
2025-04-08,2025,4,8,Rosedale,pH,Avg,13.5
2025-04-08,2025,4,8,Rosedale,pH,Min,8.1
2025-04-09,2025,4,9,E.L. Smith,Colour (TCU),Min,34.3
2025-04-09,2025,4,9,E.L. Smith,Turbidity (NTU),Avg,8.0
2025-04-09,2025,4,9,E.L. Smith,Turbidity (NTU),Max,7.9
2025-04-09,2025,4,9,E.L. Smith,Turbidity (NTU),Min,45.0
2025-04-09,2025,4,9,E.L. Smith,pH,Avg,38.2
2025-04-09,2025,4,9,E.L. Smith,pH,Max,26.1
2025-04-09,2025,4,9,E.L. Smith,pH,Min,7.9
2025-04-09,2025,4,9,Rosedale,Colour (TCU),Avg,50.0
2025-04-09,2025,4,9,Rosedale,Colour (TCU),Max,
2025-04-09,2025,4,9,Rosedale,Colour (TCU),Min,36.2
2025-04-09,2025,4,9,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-09,2025,4,9,Rosedale,Turbidity (NTU),Max,45.0
2025-04-09,2025,4,9,Rosedale,Turbidity (NTU),Min,50.0
2025-04-09,2025,4,9,Rosedale,pH,Avg,21.3
2025-04-10,2025,4,10,E.L. Smith,Colour (TCU),Min,39.4
2025-04-10,2025,4,10,E.L. Smith,Turbidity (NTU),Avg,7.9
2025-04-10,2025,4,10,E.L. Smith,Turbidity (NTU),Max,7.9
2025-04-10,2025,4,10,E.L. Smith,Turbidity (NTU),Min,45.0
2025-04-10,2025,4,10,E.L. Smith,pH,Avg,40.9
2025-04-10,2025,4,10,E.L. Smith,pH,Max,37.5
2025-04-10,2025,4,10,E.L. Smith,pH,Min,7.9
2025-04-10,2025,4,10,Rosedale,Colour (TCU),Avg,55.0
2025-04-10,2025,4,10,Rosedale,Colour (TCU),Min,40.2
2025-04-10,2025,4,10,Rosedale,Turbidity (NTU),Avg,7.9
2025-04-10,2025,4,10,Rosedale,Turbidity (NTU),Max,45.0
2025-04-10,2025,4,10,Rosedale,Turbidity (NTU),Min,50.0
2025-04-10,2025,4,10,Rosedale,pH,Avg,35.0
2025-04-10,2025,4,10,Rosedale,pH,Max,7.9
2025-04-10,2025,4,10,Rosedale,pH,Min,8.0
2025-04-11,2025,4,11,E.L. Smith,Colour (TCU),Min,32.6
2025-04-11,2025,4,11,E.L. Smith,Turbidity (NTU),Avg,8.0
2025-04-11,2025,4,11,E.L. Smith,Turbidity (NTU),Max,7.9
2025-04-11,2025,4,11,E.L. Smith,Turbidity (NTU),Min,38.0
2025-04-11,2025,4,11,E.L. Smith,pH,Avg,38.2
2025-04-11,2025,4,11,E.L. Smith,pH,Max,27.9
2025-04-11,2025,4,11,E.L. Smith,pH,Min,8.0
2025-04-11,2025,4,11,Rosedale,Colour (TCU),Avg,55.0
2025-04-11,2025,4,11,Rosedale,Colour (TCU),Max,
2025-04-11,2025,4,11,Rosedale,Colour (TCU),Min,38.9
2025-04-11,2025,4,11,Rosedale,Turbidity (NTU),Avg,7.9
2025-04-11,2025,4,11,Rosedale,Turbidity (NTU),Max,40.0
2025-04-11,2025,4,11,Rosedale,Turbidity (NTU),Min,50.0
2025-04-11,2025,4,11,Rosedale,pH,Avg,27.7
2025-04-11,2025,4,11,Rosedale,pH,Max,7.9
2025-04-11,2025,4,11,Rosedale,pH,Min,8.0
2025-04-12,2025,4,12,E.L. Smith,Colour (TCU),Min,24.0
2025-04-12,2025,4,12,E.L. Smith,Turbidity (NTU),Avg,8.0
2025-04-12,2025,4,12,E.L. Smith,Turbidity (NTU),Max,8.0
2025-04-12,2025,4,12,E.L. Smith,Turbidity (NTU),Min,33.0
2025-04-12,2025,4,12,E.L. Smith,pH,Avg,27.9
2025-04-12,2025,4,12,E.L. Smith,pH,Max,21.6
2025-04-12,2025,4,12,E.L. Smith,pH,Min,8.0
2025-04-12,2025,4,12,Rosedale,Colour (TCU),Avg,50.0
2025-04-12,2025,4,12,Rosedale,Colour (TCU),Max,
2025-04-12,2025,4,12,Rosedale,Colour (TCU),Min,27.7
2025-04-12,2025,4,12,Rosedale,Turbidity (NTU),Avg,7.9
2025-04-12,2025,4,12,Rosedale,Turbidity (NTU),Max,31.0
2025-04-12,2025,4,12,Rosedale,Turbidity (NTU),Min,36.0
2025-04-12,2025,4,12,Rosedale,pH,Avg,21.5
2025-04-12,2025,4,12,Rosedale,pH,Min,8.0
2025-04-13,2025,4,13,E.L. Smith,Colour (TCU),Min,20.0
2025-04-13,2025,4,13,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-13,2025,4,13,E.L. Smith,Turbidity (NTU),Max,8.0
2025-04-13,2025,4,13,E.L. Smith,Turbidity (NTU),Min,29.0
2025-04-13,2025,4,13,E.L. Smith,pH,Avg,21.6
2025-04-13,2025,4,13,E.L. Smith,pH,Max,18.2
2025-04-13,2025,4,13,E.L. Smith,pH,Min,8.0
2025-04-13,2025,4,13,Rosedale,Colour (TCU),Avg,45.0
2025-04-13,2025,4,13,Rosedale,Colour (TCU),Min,21.5
2025-04-13,2025,4,13,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-13,2025,4,13,Rosedale,Turbidity (NTU),Max,26.0
2025-04-13,2025,4,13,Rosedale,Turbidity (NTU),Min,33.0
2025-04-13,2025,4,13,Rosedale,pH,Avg,17.3
2025-04-13,2025,4,13,Rosedale,pH,Max,8.0
2025-04-13,2025,4,13,Rosedale,pH,Min,8.1
2025-04-14,2025,4,14,E.L. Smith,Colour (TCU),Min,16.8
2025-04-14,2025,4,14,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-14,2025,4,14,E.L. Smith,Turbidity (NTU),Max,8.0
2025-04-14,2025,4,14,E.L. Smith,Turbidity (NTU),Min,29.0
2025-04-14,2025,4,14,E.L. Smith,pH,Avg,18.2
2025-04-14,2025,4,14,E.L. Smith,pH,Max,15.3
2025-04-14,2025,4,14,E.L. Smith,pH,Min,8.1
2025-04-14,2025,4,14,Rosedale,Colour (TCU),Avg,45.0
2025-04-14,2025,4,14,Rosedale,Colour (TCU),Max,
2025-04-14,2025,4,14,Rosedale,Colour (TCU),Min,18.8
2025-04-14,2025,4,14,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-14,2025,4,14,Rosedale,Turbidity (NTU),Max,22.0
2025-04-14,2025,4,14,Rosedale,Turbidity (NTU),Min,29.0
2025-04-14,2025,4,14,Rosedale,pH,Avg,16.3
2025-04-14,2025,4,14,Rosedale,pH,Max,8.0
2025-04-14,2025,4,14,Rosedale,pH,Min,8.1
2025-04-15,2025,4,15,E.L. Smith,Colour (TCU),Min,14.5
2025-04-15,2025,4,15,E.L. Smith,Turbidity (NTU),Avg,8.0
2025-04-15,2025,4,15,E.L. Smith,Turbidity (NTU),Max,8.0
2025-04-15,2025,4,15,E.L. Smith,Turbidity (NTU),Min,40.0
2025-04-15,2025,4,15,E.L. Smith,pH,Avg,16.2
2025-04-15,2025,4,15,E.L. Smith,pH,Max,12.7
2025-04-15,2025,4,15,E.L. Smith,pH,Min,8.0
2025-04-15,2025,4,15,Rosedale,Colour (TCU),Avg,110.0
2025-04-15,2025,4,15,Rosedale,Colour (TCU),Max,
2025-04-15,2025,4,15,Rosedale,Colour (TCU),Min,16.3
2025-04-15,2025,4,15,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-15,2025,4,15,Rosedale,Turbidity (NTU),Max,30.0
2025-04-15,2025,4,15,Rosedale,Turbidity (NTU),Min,34.0
2025-04-15,2025,4,15,Rosedale,pH,Avg,13.2
2025-04-15,2025,4,15,Rosedale,pH,Max,8.0
2025-04-15,2025,4,15,Rosedale,pH,Min,8.1
2025-04-16,2025,4,16,E.L. Smith,Colour (TCU),Min,11.9
2025-04-16,2025,4,16,E.L. Smith,Turbidity (NTU),Avg,8.2
2025-04-16,2025,4,16,E.L. Smith,Turbidity (NTU),Max,8.0
2025-04-16,2025,4,16,E.L. Smith,Turbidity (NTU),Min,50.0
2025-04-16,2025,4,16,E.L. Smith,pH,Avg,16.8
2025-04-16,2025,4,16,E.L. Smith,pH,Max,9.8
2025-04-16,2025,4,16,E.L. Smith,pH,Min,8.1
2025-04-16,2025,4,16,Rosedale,Colour (TCU),Avg,120.0
2025-04-16,2025,4,16,Rosedale,Colour (TCU),Min,13.2
2025-04-16,2025,4,16,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-16,2025,4,16,Rosedale,Turbidity (NTU),Max,45.0
2025-04-16,2025,4,16,Rosedale,Turbidity (NTU),Min,65.0
2025-04-16,2025,4,16,Rosedale,pH,Avg,10.6
2025-04-17,2025,4,17,E.L. Smith,Colour (TCU),Min,9.7
2025-04-17,2025,4,17,E.L. Smith,Turbidity (NTU),Avg,8.2
2025-04-17,2025,4,17,E.L. Smith,Turbidity (NTU),Max,8.1
2025-04-17,2025,4,17,E.L. Smith,Turbidity (NTU),Min,45.0
2025-04-17,2025,4,17,E.L. Smith,pH,Avg,10.9
2025-04-17,2025,4,17,E.L. Smith,pH,Max,8.7
2025-04-17,2025,4,17,E.L. Smith,pH,Min,8.1
2025-04-17,2025,4,17,Rosedale,Colour (TCU),Avg,75.0
2025-04-17,2025,4,17,Rosedale,Colour (TCU),Max,
2025-04-17,2025,4,17,Rosedale,Colour (TCU),Min,10.6
2025-04-17,2025,4,17,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-17,2025,4,17,Rosedale,Turbidity (NTU),Max,32.0
2025-04-17,2025,4,17,Rosedale,Turbidity (NTU),Min,40.0
2025-04-17,2025,4,17,Rosedale,pH,Avg,8.3
2025-04-18,2025,4,18,E.L. Smith,Colour (TCU),Min,8.4
2025-04-18,2025,4,18,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-18,2025,4,18,E.L. Smith,Turbidity (NTU),Max,8.1
2025-04-18,2025,4,18,E.L. Smith,Turbidity (NTU),Min,50.0
2025-04-18,2025,4,18,E.L. Smith,pH,Avg,8.8
2025-04-18,2025,4,18,E.L. Smith,pH,Max,8.0
2025-04-18,2025,4,18,E.L. Smith,pH,Min,8.1
2025-04-18,2025,4,18,Rosedale,Colour (TCU),Avg,70.0
2025-04-18,2025,4,18,Rosedale,Colour (TCU),Max,
2025-04-18,2025,4,18,Rosedale,Colour (TCU),Min,8.9
2025-04-18,2025,4,18,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-18,2025,4,18,Rosedale,Turbidity (NTU),Max,37.0
2025-04-18,2025,4,18,Rosedale,Turbidity (NTU),Min,39.0
2025-04-18,2025,4,18,Rosedale,pH,Avg,7.2
2025-04-19,2025,4,19,E.L. Smith,Colour (TCU),Min,7.9
2025-04-19,2025,4,19,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-19,2025,4,19,E.L. Smith,Turbidity (NTU),Max,8.1
2025-04-19,2025,4,19,E.L. Smith,Turbidity (NTU),Min,90.0
2025-04-19,2025,4,19,E.L. Smith,pH,Avg,8.4
2025-04-19,2025,4,19,E.L. Smith,pH,Max,7.3
2025-04-19,2025,4,19,E.L. Smith,pH,Min,8.1
2025-04-19,2025,4,19,Rosedale,Colour (TCU),Avg,170.0
2025-04-19,2025,4,19,Rosedale,Colour (TCU),Min,7.5
2025-04-19,2025,4,19,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-19,2025,4,19,Rosedale,Turbidity (NTU),Max,70.0
2025-04-19,2025,4,19,Rosedale,Turbidity (NTU),Min,110.0
2025-04-19,2025,4,19,Rosedale,pH,Avg,7.1
2025-04-20,2025,4,20,E.L. Smith,Colour (TCU),Min,6.9
2025-04-20,2025,4,20,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-20,2025,4,20,E.L. Smith,Turbidity (NTU),Max,8.1
2025-04-20,2025,4,20,E.L. Smith,Turbidity (NTU),Min,85.0
2025-04-20,2025,4,20,E.L. Smith,pH,Avg,7.7
2025-04-20,2025,4,20,E.L. Smith,pH,Max,5.9
2025-04-20,2025,4,20,E.L. Smith,pH,Min,8.1
2025-04-20,2025,4,20,Rosedale,Colour (TCU),Avg,95.0
2025-04-20,2025,4,20,Rosedale,Colour (TCU),Max,
2025-04-20,2025,4,20,Rosedale,Colour (TCU),Min,7.3
2025-04-20,2025,4,20,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-20,2025,4,20,Rosedale,Turbidity (NTU),Max,60.0
2025-04-20,2025,4,20,Rosedale,Turbidity (NTU),Min,95.0
2025-04-20,2025,4,20,Rosedale,pH,Avg,6.1
2025-04-20,2025,4,20,Rosedale,pH,Min,8.1
2025-04-21,2025,4,21,E.L. Smith,Colour (TCU),Min,6.0
2025-04-21,2025,4,21,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-21,2025,4,21,E.L. Smith,Turbidity (NTU),Max,8.1
2025-04-21,2025,4,21,E.L. Smith,Turbidity (NTU),Min,110.0
2025-04-21,2025,4,21,E.L. Smith,pH,Avg,7.5
2025-04-21,2025,4,21,E.L. Smith,pH,Max,5.6
2025-04-21,2025,4,21,E.L. Smith,pH,Min,8.1
2025-04-21,2025,4,21,Rosedale,Colour (TCU),Avg,190.0
2025-04-21,2025,4,21,Rosedale,Colour (TCU),Max,
2025-04-21,2025,4,21,Rosedale,Colour (TCU),Min,6.1
2025-04-21,2025,4,21,Rosedale,Turbidity (NTU),Avg,8.0
2025-04-21,2025,4,21,Rosedale,Turbidity (NTU),Max,60.0
2025-04-21,2025,4,21,Rosedale,Turbidity (NTU),Min,80.0
2025-04-21,2025,4,21,Rosedale,pH,Avg,5.4
2025-04-21,2025,4,21,Rosedale,pH,Min,8.1
2025-04-22,2025,4,22,E.L. Smith,Colour (TCU),Min,6.4
2025-04-22,2025,4,22,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-22,2025,4,22,E.L. Smith,Turbidity (NTU),Max,8.1
2025-04-22,2025,4,22,E.L. Smith,Turbidity (NTU),Min,190.0
2025-04-22,2025,4,22,E.L. Smith,pH,Max,5.4
2025-04-22,2025,4,22,E.L. Smith,pH,Min,8.1
2025-04-22,2025,4,22,Rosedale,Colour (TCU),Avg,300.0
2025-04-22,2025,4,22,Rosedale,Colour (TCU),Min,6.5
2025-04-22,2025,4,22,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-22,2025,4,22,Rosedale,Turbidity (NTU),Max,100.0
2025-04-22,2025,4,22,Rosedale,Turbidity (NTU),Min,230.0
2025-04-22,2025,4,22,Rosedale,pH,Avg,5.4
2025-04-23,2025,4,23,E.L. Smith,Colour (TCU),Min,7.8
2025-04-23,2025,4,23,E.L. Smith,Turbidity (NTU),Avg,8.1
2025-04-23,2025,4,23,E.L. Smith,Turbidity (NTU),Max,8.1
2025-04-23,2025,4,23,E.L. Smith,Turbidity (NTU),Min,180.0
2025-04-23,2025,4,23,E.L. Smith,pH,Avg,16.5
2025-04-23,2025,4,23,E.L. Smith,pH,Max,5.9
2025-04-23,2025,4,23,E.L. Smith,pH,Min,8.1
2025-04-23,2025,4,23,Rosedale,Colour (TCU),Avg,650.0
2025-04-23,2025,4,23,Rosedale,Colour (TCU),Max,
2025-04-23,2025,4,23,Rosedale,Colour (TCU),Min,7.0
2025-04-23,2025,4,23,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-23,2025,4,23,Rosedale,Turbidity (NTU),Max,150.0
2025-04-23,2025,4,23,Rosedale,Turbidity (NTU),Min,230.0
2025-04-23,2025,4,23,Rosedale,pH,Avg,5.7
2025-04-24,2025,4,24,E.L. Smith,Colour (TCU),Min,8.1
2025-04-24,2025,4,24,E.L. Smith,Turbidity (NTU),Avg,8.2
2025-04-24,2025,4,24,E.L. Smith,Turbidity (NTU),Max,8.1
2025-04-24,2025,4,24,E.L. Smith,Turbidity (NTU),Min,150.0
2025-04-24,2025,4,24,E.L. Smith,pH,Avg,13.0
2025-04-24,2025,4,24,E.L. Smith,pH,Max,6.3
2025-04-24,2025,4,24,E.L. Smith,pH,Min,8.2
2025-04-24,2025,4,24,Rosedale,Colour (TCU),Avg,500.0
2025-04-24,2025,4,24,Rosedale,Colour (TCU),Max,
2025-04-24,2025,4,24,Rosedale,Colour (TCU),Min,12.1
2025-04-24,2025,4,24,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-24,2025,4,24,Rosedale,Turbidity (NTU),Max,210.0
2025-04-24,2025,4,24,Rosedale,Turbidity (NTU),Min,450.0
2025-04-24,2025,4,24,Rosedale,pH,Avg,6.1
2025-04-24,2025,4,24,Rosedale,pH,Max,8.1
2025-04-24,2025,4,24,Rosedale,pH,Min,8.2
2025-04-25,2025,4,25,E.L. Smith,Colour (TCU),Min,7.4
2025-04-25,2025,4,25,E.L. Smith,Turbidity (NTU),Avg,8.2
2025-04-25,2025,4,25,E.L. Smith,Turbidity (NTU),Max,8.2
2025-04-25,2025,4,25,E.L. Smith,Turbidity (NTU),Min,75.0
2025-04-25,2025,4,25,E.L. Smith,pH,Avg,8.5
2025-04-25,2025,4,25,E.L. Smith,pH,Max,6.6
2025-04-25,2025,4,25,E.L. Smith,pH,Min,8.2
2025-04-25,2025,4,25,Rosedale,Colour (TCU),Avg,95.0
2025-04-25,2025,4,25,Rosedale,Colour (TCU),Min,8.0
2025-04-25,2025,4,25,Rosedale,Turbidity (NTU),Avg,8.1
2025-04-25,2025,4,25,Rosedale,Turbidity (NTU),Max,75.0
2025-04-25,2025,4,25,Rosedale,Turbidity (NTU),Min,100.0
2025-04-25,2025,4,25,Rosedale,pH,Avg,6.3
2025-04-25,2025,4,25,Rosedale,pH,Min,8.2
2025-04-26,2025,4,26,E.L. Smith,Colour (TCU),Min,8.4
2025-04-26,2025,4,26,E.L. Smith,Turbidity (NTU),Avg,8.3
2025-04-26,2025,4,26,E.L. Smith,Turbidity (NTU),Max,8.2
2025-04-26,2025,4,26,E.L. Smith,Turbidity (NTU),Min,45.0
2025-04-26,2025,4,26,E.L. Smith,pH,Avg,9.1
2025-04-26,2025,4,26,E.L. Smith,pH,Max,7.4
2025-04-26,2025,4,26,E.L. Smith,pH,Min,8.2
2025-04-26,2025,4,26,Rosedale,Colour (TCU),Avg,90.0
2025-04-26,2025,4,26,Rosedale,Colour (TCU),Max,
2025-04-26,2025,4,26,Rosedale,Colour (TCU),Min,9.4
2025-04-26,2025,4,26,Rosedale,Turbidity (NTU),Avg,8.2
2025-04-26,2025,4,26,Rosedale,Turbidity (NTU),Max,50.0
2025-04-26,2025,4,26,Rosedale,Turbidity (NTU),Min,65.0
2025-04-26,2025,4,26,Rosedale,pH,Avg,7.1
2025-04-27,2025,4,27,E.L. Smith,Colour (TCU),Min,8.1
2025-04-27,2025,4,27,E.L. Smith,Turbidity (NTU),Avg,8.3
2025-04-27,2025,4,27,E.L. Smith,Turbidity (NTU),Max,8.3
2025-04-27,2025,4,27,E.L. Smith,Turbidity (NTU),Min,21.0
2025-04-27,2025,4,27,E.L. Smith,pH,Avg,8.5
2025-04-27,2025,4,27,E.L. Smith,pH,Max,7.5
2025-04-27,2025,4,27,E.L. Smith,pH,Min,8.3
2025-04-27,2025,4,27,Rosedale,Colour (TCU),Avg,25.0
2025-04-27,2025,4,27,Rosedale,Colour (TCU),Max,
2025-04-27,2025,4,27,Rosedale,Colour (TCU),Min,9.4
2025-04-27,2025,4,27,Rosedale,Turbidity (NTU),Avg,8.2
2025-04-27,2025,4,27,Rosedale,Turbidity (NTU),Max,21.0
2025-04-27,2025,4,27,Rosedale,Turbidity (NTU),Min,36.0
2025-04-27,2025,4,27,Rosedale,pH,Avg,7.7
2025-04-27,2025,4,27,Rosedale,pH,Max,8.2
2025-04-27,2025,4,27,Rosedale,pH,Min,8.3
2025-04-28,2025,4,28,E.L. Smith,Colour (TCU),Min,7.9
2025-04-28,2025,4,28,E.L. Smith,Turbidity (NTU),Avg,8.3
2025-04-28,2025,4,28,E.L. Smith,Turbidity (NTU),Max,8.3
2025-04-28,2025,4,28,E.L. Smith,Turbidity (NTU),Min,35.0
2025-04-28,2025,4,28,E.L. Smith,pH,Avg,8.4
2025-04-28,2025,4,28,E.L. Smith,pH,Max,7.5
2025-04-28,2025,4,28,E.L. Smith,pH,Min,8.3
